Label,wid_x,wid_y,wew_x,wew_y,seed_x,seed_y,trkl_x,trkl_y,trkl_z,trkl_px,trkl_py,trkl_pz,E/p,h4_41,h4_42,h4_43,h4_44,h4_45,h4_46,gpz
0,8.954882219,6.837748037,2.389246822,2.050954097,59.91,10.6,64.00733,11.596717,1896.889,2.4830594,0.051033165,43.624596,0.9944553,-9999,-9999,-9999,-9999,-9999,-9999,11.507725
0,7.067019994,6.19369349,1.896820732,2.851339732,15.67,10.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.507725
0,8.202315527,8.721811093,1.620817105,3.035442992,15.67,21.66,20.322605,22.092476,1896.8448,1.1751714,0.16689049,46.70506,1.0029111,-9999,-9999,-9999,-9999,-9999,-9999,11.405672
0,9.269832882,10.12967386,2.891778504,1.916991356,37.79,-11.52,40.53314,-6.1919575,1859.765,1.9296824,-0.63626087,46.07159,1.0217578,-9999,-9999,-9999,-9999,-9999,-9999,10.37338
0,10.56414558,10.41840112,2.129902427,2.431699637,10.14,16.13,11.670623,16.845562,1896.8198,0.18050681,0.08004846,51.7698,1.0150431,-9999,-9999,-9999,-9999,-9999,-9999,77.70307
0,9.8669733,10.3673098,1.67505065,2.541333166,21.2,16.13,24.116493,21.596668,1896.8453,0.23476923,0.087014824,32.27502,0.99012923,-9999,-9999,-9999,-9999,-9999,-9999,43.8921
0,11.12201472,10.12731025,1.599110713,1.722267312,15.67,10.6,19.540003,15.109944,1896.8331,0.2636921,-0.069980435,49.973793,1.0244257,-9999,-9999,-9999,-9999,-9999,-9999,60.08289
0,9.989231001,10.55076815,1.633786462,2.733222912,4.61,-0.46,9.366523,0.24018723,1859.8481,0.20755316,-0.003259996,50.335487,0.9906977,-9999,-9999,-9999,-9999,-9999,-9999,63.486572
0,9.757903988,8.567039162,2.043109602,2.170808878,32.26,10.6,36.931675,11.858733,1896.8656,1.1274452,-0.041989587,49.512127,0.89390075,-9999,-9999,-9999,-9999,-9999,-9999,23.623362
0,10.0416293,10.79631245,1.517587872,1.496200456,4.61,-0.46,7.3038187,2.4281533,1859.8536,0.19891176,-0.025916113,49.387596,1.023537,-9999,-9999,-9999,-9999,-9999,-9999,70.83515
0,10.68245002,9.73092766,2.45902773,1.995622643,10.14,5.07,15.581116,6.7496133,1896.8207,0.9252901,-0.30488235,45.663258,1.0091795,-9999,-9999,-9999,-9999,-9999,-9999,12.840311
0,9.281942401,9.819996587,2.012512103,1.706359978,10.14,16.13,15.517026,20.207754,1896.8323,0.3868057,0.041584656,49.424274,1.0289432,-9999,-9999,-9999,-9999,-9999,-9999,41.652153
0,9.259589829,9.376571202,2.134982945,2.290132561,4.61,-0.46,6.481975,4.3491316,1896.825,-0.008843222,-0.002602849,0.5188722,-9999,-9999,-9999,-9999,-9999,-9999,-9999,66.46983
0,7.789991877,6.484499788,2.212180796,2.075026195,37.79,-0.46,38.152367,4.213531,1896.9135,1.9454516,0.04470464,44.06366,-9999,-9999,-9999,-9999,-9999,-9999,-9999,66.46983
0,3.848717116,6.772839139,3.056015084,2.740148099,-194.47,-0.46,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,66.46983
0,15.38779849,16.16215841,4.568950946,2.190293687,10.14,-0.46,14.305643,4.13989,1896.8347,0.60884416,-0.104914434,50.269005,1.2778428,-9999,-9999,-9999,-9999,-9999,-9999,45.254982
0,9.211061229,7.776682316,2.943938021,2.926761138,26.73,10.6,29.022179,16.542046,1896.8663,0.9490692,-0.08959332,48.535194,1.055204,-9999,-9999,-9999,-9999,-9999,-9999,18.242308
0,11.65115277,11.44478195,2.225290517,1.647143826,10.14,16.13,15.698401,19.814049,1896.8312,0.50022626,0.050912518,49.786243,1.0847551,-9999,-9999,-9999,-9999,-9999,-9999,48.717995
0,8.785975686,11.48051039,2.757632821,2.687381722,26.73,21.66,27.492748,22.372326,1896.8386,0.716587,0.1283244,49.264442,0.9848146,-9999,-9999,-9999,-9999,-9999,-9999,32.52717
0,11.60566666,15.2968857,2.254212594,1.864171258,15.67,-0.46,20.160784,3.5531757,1896.8469,0.38587978,0.12130946,50.06667,1.0623894,-9999,-9999,-9999,-9999,-9999,-9999,53.16132
0,9.683544031,5.818713346,1.463860088,2.586511867,43.32,27.19,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.520151
0,2.394560241,3.9103005,0.996731204,2.778378575,4.61,27.19,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.520151
0,12.25331483,7.850715093,5.491789615,2.860730373,21.2,10.6,24.495693,15.9982195,1896.822,0.999191,0.08695154,49.088295,1.3267738,-9999,-9999,-9999,-9999,-9999,-9999,31.4596
0,11.06253874,8.787746864,2.96315699,1.59700777,15.67,16.13,21.238377,18.528528,1896.8422,0.29041734,0.08213816,50.076332,1.2267171,-9999,-9999,-9999,-9999,-9999,-9999,69.86377
0,12.78945115,6.681641908,6.116510222,1.657854401,48.85,-0.46,49.159325,1.9512058,1859.7255,2.05387,-0.41027546,45.426754,1.077023,-9999,-9999,-9999,-9999,-9999,-9999,11.690768
0,11.50899283,9.360609699,1.557935876,1.451663977,15.67,5.07,18.69012,8.231898,1896.8456,0.32188824,-0.011736541,50.42045,0.998719,-9999,-9999,-9999,-9999,-9999,-9999,60.04379
0,10.69451102,10.74354618,4.911280647,1.517207024,15.67,-0.46,16.95901,2.1674716,1896.8516,0.4804148,-0.003406275,48.82744,1.4328467,-9999,-9999,-9999,-9999,-9999,-9999,64.83803
0,14.98494645,7.064206369,10.71246734,1.615779278,43.32,16.13,44.604103,18.630003,1896.8792,1.4366856,-0.053925958,47.47278,1.3850774,-9999,-9999,-9999,-9999,-9999,-9999,18.45823
0,12.70304279,11.92455215,1.432705704,1.444904729,21.2,16.13,24.704813,19.153076,1896.839,0.2899285,0.04288759,50.293518,0.99032706,-9999,-9999,-9999,-9999,-9999,-9999,73.84308
